state_ansi	county_ansi	state_alpha	county_name	commodity	value
31	157	NE	SCOTTS BLUFF	HAY	30,262
40	003	OK	ALFALFA	HAY	832
41	051	OR	MULTNOMAH	HAY	149
16	009	ID	BENEWAH	HAY	1,138
18	083	IN	KNOX	HAY	9
17	171	IL	SCOTT	HAY	674
29	075	MO	GENTRY	HAY	(D)
12	071	FL	LEE	HAY	(D)
45	009	SC	BAMBERG	HAY	(D)
48	507	TX	ZAVALA	HAY	6,147
30	093	MT	SILVER BOW	HAY	1,884
49	005	UT	CACHE	HAY	44,045
16	029	ID	CARIBOU	HAY	26,786
42	081	PA	LYCOMING	HAY	12,452
31	137	NE	PHELPS	HAY	2,778
27	127	MN	REDWOOD	HAY	(D)
27	141	MN	SHERBURNE	HAY	152
31	063	NE	FRONTIER	HAY	9,836
12	113	FL	SANTA ROSA	HAY	(D)
36	115	NY	WASHINGTON	HAY	(D)
01	085	AL	LOWNDES	SOD	1,675
24	021	MD	FREDERICK	HAY	4,153
24	047	MD	WORCESTER	HAY	102
18	019	IN	CLARK	HAY	(D)
13	023	GA	BLECKLEY	HAY	(D)
28	033	MS	DE SOTO	SOD	(D)
08	015	CO	CHAFFEE	HAY	(D)
19	045	IA	CLINTON	HAY	2,139
41	021	OR	GILLIAM	HAY	1,346
13	059	GA	CLARKE	HAY	483
13	119	GA	FRANKLIN	HAY	9,770
39	041	OH	DELAWARE	HAY	(D)
42	075	PA	LEBANON	HAY	117
47	157	TN	SHELBY	SOD	(D)
39	085	OH	LAKE	HAY	(D)
27	045	MN	FILLMORE	HAY	26,845
49	025	UT	KANE	HAY	1,679
06	047	CA	MERCED	HAY	28,661
06	111	CA	VENTURA	HAY	(D)
26	055	MI	GRAND TRAVERSE	HAY	6,454
08	023	CO	COSTILLA	HAY	10,926
19	017	IA	BREMER	HAY	3,095
42	107	PA	SCHUYLKILL	HAY	4
20	191	KS	SUMNER	HAY	252
55	105	WI	ROCK	HAY	9,019
16	015	ID	BOISE	HAY	687
56	031	WY	PLATTE	HAY	9,666
05	021	AR	CLAY	HAY	3,981
01	105	AL	PERRY	HAY	10,729
35	053	NM	SOCORRO	HAY	1,386
19	183	IA	WASHINGTON	HAY	5,690
42	125	PA	WASHINGTON	HAY	655
45	077	SC	PICKENS	HAY	6,791
08	033	CO	DOLORES	HAY	4,279
17	021	IL	CHRISTIAN	HAY	961
37	087	NC	HAYWOOD	HAY	168
45	033	SC	DILLON	HAY	2,833
56	023	WY	LINCOLN	HAY	26,763
06	115	CA	YUBA	HAY	(D)
20	029	KS	CLOUD	HAY	5,456
31	073	NE	GOSPER	HAY	3,230
48	139	TX	ELLIS	HAY	46,337
48	043	TX	BREWSTER	HAY	(D)
20	153	KS	RAWLINS	HAY	4,697
20	001	KS	ALLEN	HAY	23,163
29	161	MO	PHELPS	HAY	(D)
36	013	NY	CHAUTAUQUA	HAY	4,130
48	411	TX	SAN SABA	HAY	11,585
48	139	TX	ELLIS	SOD	(D)
48	397	TX	ROCKWALL	HAY	(D)
54	031	WV	HARDY	HAY	802
09	003	CT	HARTFORD	HAY	4,760
13	047	GA	CATOOSA	HAY	3,464
37	019	NC	BRUNSWICK	SOD	2,973
47	121	TN	MEIGS	HAY	6,724
04	019	AZ	PIMA	HAY	5,416
41	037	OR	LAKE	HAY	123,817
46	005	SD	BEADLE	HAY	75
17	061	IL	GREENE	HAY	1,070
06	031	CA	KINGS	HAY	14,456
51	155	VA	PULASKI	HAY	2,061
47	147	TN	ROBERTSON	HAY	18,975
21	029	KY	BULLITT	HAY	4,946
21	227	KY	WARREN	HAY	4
50	009	VT	ESSEX	HAY	719
30	085	MT	ROOSEVELT	HAY	15,627
40	077	OK	LATIMER	HAY	139
29	153	MO	OZARK	GRASSES & LEGUMES TOTALS	(D)
37	153	NC	RICHMOND	HAY	(D)
40	117	OK	PAWNEE	HAY	1,169
16	011	ID	BINGHAM	GRASSES & LEGUMES TOTALS	(D)
48	115	TX	DAWSON	HAY	11,688
28	067	MS	JONES	HAY	(D)
13	169	GA	JONES	HAY	3,256
19	039	IA	CLARKE	HAY	7,394
28	163	MS	YAZOO	HAY	8,029
56	041	WY	UINTA	HAY	(D)
13	037	GA	CALHOUN	HAY	162
30	085	MT	ROOSEVELT	HAY	3,636
42	037	PA	COLUMBIA	HAY	3,188
01	005	AL	BARBOUR	HAY	623
31	165	NE	SIOUX	HAY	19,437
22	097	LA	SAINT LANDRY	HAY	14,132
48	449	TX	TITUS	HAY	19,068
31	071	NE	GARFIELD	HAY	33,102
37	113	NC	MACON	HAY	2,808
41	065	OR	WASCO	HAY	7,478
49	033	UT	RICH	HAY	(D)
25	007	MA	DUKES	HAY	(D)
36	075	NY	OSWEGO	HAY	2,318
08	051	CO	GUNNISON	HAY	34,335
13	129	GA	GORDON	HAY	14,897
56	015	WY	GOSHEN	HAY	13,708
17	119	IL	MADISON	HAY	(D)
46	125	SD	TURNER	SOD	(D)
13	225	GA	PEACH	SOD	(D)
54	017	WV	DODDRIDGE	HAY	(D)
37	107	NC	LENOIR	HAY	618
26	145	MI	SAGINAW	HAY	3,562
40	107	OK	OKFUSKEE	HAY	466
36	007	NY	BROOME	HAY	(D)
12	081	FL	MANATEE	HAY	6,144
47	187	TN	WILLIAMSON	HAY	421
04	027	AZ	YUMA	HAY	52,089
05	019	AR	CLARK	HAY	12,981
26	147	MI	ST CLAIR	HAY	4,119
20	075	KS	HAMILTON	HAY	6,212
29	037	MO	CASS	HAY	2,863
13	087	GA	DECATUR	HAY	2,373
47	069	TN	HARDEMAN	HAY	(D)
55	109	WI	ST CROIX	HAY	323
20	003	KS	ANDERSON	HAY	23,352
45	059	SC	LAURENS	HAY	24
24	031	MD	MONTGOMERY	HAY	6,739
12	083	FL	MARION	HAY	1,535
27	011	MN	BIG STONE	GRASSES & LEGUMES TOTALS	(D)
49	055	UT	WAYNE	HAY	(D)
01	021	AL	CHILTON	SOD	(D)
13	277	GA	TIFT	HAY	(D)
39	085	OH	LAKE	HAY	1,277
13	145	GA	HARRIS	HAY	3,248
47	073	TN	HAWKINS	HAY	139
37	101	NC	JOHNSTON	HAY	8,557
38	043	ND	KIDDER	GRASSES & LEGUMES TOTALS	(D)
37	059	NC	DAVIE	HAY	8,881
18	165	IN	VERMILLION	HAY	657
06	113	CA	YOLO	SOD	285
26	153	MI	SCHOOLCRAFT	HAY	415
01	057	AL	FAYETTE	HAY	5,485
40	013	OK	BRYAN	HAY	1,362
20	041	KS	DICKINSON	HAY	378
26	021	MI	BERRIEN	HAY	98
51	036	VA	CHARLES CITY	HAY	31
19	027	IA	CARROLL	HAY	1,363
01	065	AL	HALE	HAY	14,334
49	043	UT	SUMMIT	HAY	5,603
41	045	OR	MALHEUR	HAY	72,868
29	195	MO	SALINE	HAY	(D)
29	131	MO	MILLER	HAY	(D)
48	179	TX	GRAY	HAY	(D)
01	039	AL	COVINGTON	HAY	11,353
01	101	AL	MONTGOMERY	HAY	(D)
28	081	MS	LEE	HAY	8,411
24	027	MD	HOWARD	HAY	12
42	017	PA	BUCKS	HAY	78
55	079	WI	MILWAUKEE	HAY	70
42	113	PA	SULLIVAN	HAY	853
20	105	KS	LINCOLN	HAY	(D)
21	171	KY	MONROE	HAY	25,392
05	095	AR	MONROE	HAY	(D)
13	067	GA	COBB	HAY	(D)
21	117	KY	KENTON	HAY	7,177
48	015	TX	AUSTIN	HAY	414
35	029	NM	LUNA	HAY	(D)
13	121	GA	FULTON	HAY	815
30	069	MT	PETROLEUM	HAY	24,575
48	123	TX	DE WITT	HAY	18,698
19	191	IA	WINNESHIEK	HAY	24,055
41	003	OR	BENTON	HAY	5,755
48	051	TX	BURLESON	HAY	(D)
21	075	KY	FULTON	HAY	192
21	069	KY	FLEMING	HAY	26,410
21	005	KY	ANDERSON	HAY	(D)
47	125	TN	MONTGOMERY	HAY	19,089
13	031	GA	BULLOCH	SOD	(D)
16	051	ID	JEFFERSON	HAY	5,511
48	283	TX	LA SALLE	HAY	740
36	039	NY	GREENE	HAY	889
27	061	MN	ITASCA	HAY	180
37	109	NC	LINCOLN	HAY	112
21	053	KY	CLINTON	HAY	(D)
20	199	KS	WALLACE	HAY	5,189
05	053	AR	GRANT	HAY	12,958
26	087	MI	LAPEER	SOD	751
37	193	NC	WILKES	HAY	661
51	017	VA	BATH	HAY	893
16	015	ID	BOISE	HAY	626
13	291	GA	UNION	HAY	6,192
27	047	MN	FREEBORN	HAY	1,139
49	047	UT	UINTAH	HAY	4,448
39	001	OH	ADAMS	HAY	24,482
31	097	NE	JOHNSON	HAY	(D)
51	077	VA	GRAYSON	HAY	15,255
18	145	IN	SHELBY	HAY	1,195
48	097	TX	COOKE	HAY	1,089
26	155	MI	SHIAWASSEE	HAY	2,515
20	065	KS	GRAHAM	HAY	836
37	005	NC	ALLEGHANY	HAY	238
35	025	NM	LEA	HAY	(D)
08	045	CO	GARFIELD	HAY	29,542
37	003	NC	ALEXANDER	HAY	8,426
51	165	VA	ROCKINGHAM	GRASSES & LEGUMES TOTALS	(D)
48	133	TX	EASTLAND	HAY	2,415
48	035	TX	BOSQUE	HAY	(D)
46	073	SD	JERAULD	HAY	10,025
48	073	TX	CHEROKEE	HAY	(D)
27	041	MN	DOUGLAS	HAY	11,628
47	181	TN	WAYNE	HAY	132
48	193	TX	HAMILTON	HAY	(D)
19	177	IA	VAN BUREN	HAY	5,561
12	041	FL	GILCHRIST	HAY	158
06	063	CA	PLUMAS	HAY	(D)
06	099	CA	STANISLAUS	HAY	35,689
48	303	TX	LUBBOCK	HAY	7,923
21	165	KY	MENIFEE	HAY	(D)
39	161	OH	VAN WERT	HAY	(D)
06	013	CA	CONTRA COSTA	HAY	865
41	053	OR	POLK	HAY	1,340
26	143	MI	ROSCOMMON	HAY	552
19	085	IA	HARRISON	HAY	3,335
49	027	UT	MILLARD	HAY	55,493
51	161	VA	ROANOKE	HAY	4,638
46	049	SD	FAULK	HAY	(D)
20	003	KS	ANDERSON	HAY	(D)
13	293	GA	UPSON	HAY	4,148
42	033	PA	CLEARFIELD	HAY	(D)
45	063	SC	LEXINGTON	HAY	8,252
55	027	WI	DODGE	HAY	24
26	159	MI	VAN BUREN	HAY	309
21	199	KY	PULASKI	HAY	35,680
04	019	AZ	PIMA	HAY	1,512
48	177	TX	GONZALES	HAY	284
26	151	MI	SANILAC	HAY	15,436
46	105	SD	PERKINS	HAY	132,097
13	311	GA	WHITE	HAY	3,351
42	117	PA	TIOGA	HAY	11,680
20	165	KS	RUSH	HAY	4,731
35	051	NM	SIERRA	HAY	507
38	007	ND	BILLINGS	HAY	46,571
48	219	TX	HOCKLEY	HAY	5,340
51	173	VA	SMYTH	HAY	11,996
48	263	TX	KENT	HAY	(D)
39	143	OH	SANDUSKY	HAY	(D)
31	057	NE	DUNDY	HAY	12,631
49	029	UT	MORGAN	HAY	6,263
35	013	NM	DONA ANA	GRASSES & LEGUMES TOTALS	30
49	027	UT	MILLARD	HAY	10,295
12	005	FL	BAY	HAY	2,415
47	059	TN	GREENE	HAY	18
48	413	TX	SCHLEICHER	HAY	1,618
46	065	SD	HUGHES	HAY	7,993
31	015	NE	BOYD	GRASSES & LEGUMES TOTALS	(D)
40	125	OK	POTTAWATOMIE	HAY	37,719
01	121	AL	TALLADEGA	HAY	9,585
01	051	AL	ELMORE	HAY	(D)
08	019	CO	CLEAR CREEK	HAY	(D)
50	003	VT	BENNINGTON	HAY	1,270
18	045	IN	FOUNTAIN	HAY	(D)
48	233	TX	HUTCHINSON	HAY	(D)
29	043	MO	CHRISTIAN	HAY	39,534
54	075	WV	POCAHONTAS	HAY	(D)
16	043	ID	FREMONT	HAY	11,761
26	105	MI	MASON	HAY	6,556
18	111	IN	NEWTON	HAY	716
05	133	AR	SEVIER	HAY	73
31	055	NE	DOUGLAS	HAY	(D)
09	015	CT	WINDHAM	HAY	6,515
39	019	OH	CARROLL	HAY	11,853
17	095	IL	KNOX	HAY	6,212
21	239	KY	WOODFORD	HAY	2,313
01	087	AL	MACON	SOD	(D)
28	123	MS	SCOTT	HAY	191
39	051	OH	FULTON	HAY	276
26	015	MI	BARRY	HAY	6
21	003	KY	ALLEN	HAY	(D)
12	081	FL	MANATEE	SOD	1,616
51	197	VA	WYTHE	HAY	3,009
55	013	WI	BURNETT	HAY	2,597
29	175	MO	RANDOLPH	HAY	(D)
29	059	MO	DALLAS	HAY	397
17	071	IL	HENDERSON	HAY	(D)
17	123	IL	MARSHALL	HAY	2,200
35	059	NM	UNION	HAY	5,050
37	159	NC	ROWAN	GRASSES & LEGUMES TOTALS	318
21	067	KY	FAYETTE	HAY	13,594
18	115	IN	OHIO	HAY	165
06	029	CA	KERN	HAY	45,999
51	191	VA	WASHINGTON	HAY	2,328
13	079	GA	CRAWFORD	HAY	(D)
48	491	TX	WILLIAMSON	HAY	1,568
08	113	CO	SAN MIGUEL	HAY	3,807
48	121	TX	DENTON	SOD	(D)
08	061	CO	KIOWA	HAY	1,178
30	083	MT	RICHLAND	HAY	6,912
18	031	IN	DECATUR	HAY	1,211
08	061	CO	KIOWA	HAY	5,159
37	097	NC	IREDELL	HAY	17,222
21	023	KY	BRACKEN	SOD	(D)
40	081	OK	LINCOLN	HAY	(D)
27	169	MN	WINONA	HAY	(D)
38	053	ND	MCKENZIE	HAY	1,806
53	033	WA	KING	HAY	137
46	077	SD	KINGSBURY	HAY	(D)
30	077	MT	POWELL	HAY	48,805
48	183	TX	GREGG	HAY	(D)
37	103	NC	JONES	HAY	452
27	049	MN	GOODHUE	HAY	254
30	065	MT	MUSSELSHELL	HAY	38,660
48	207	TX	HASKELL	HAY	891
27	111	MN	OTTER TAIL	HAY	62,598
38	015	ND	BURLEIGH	HAY	(D)
49	025	UT	KANE	HAY	323
30	103	MT	TREASURE	HAY	4,388
28	007	MS	ATTALA	HAY	7,962
39	067	OH	HARRISON	HAY	(D)
29	177	MO	RAY	HAY	157
39	035	OH	CUYAHOGA	HAY	87
23	031	ME	YORK	HAY	5,715
54	003	WV	BERKELEY	HAY	13,960
40	123	OK	PONTOTOC	HAY	547
16	031	ID	CASSIA	HAY	58,735
37	121	NC	MITCHELL	HAY	(D)
54	095	WV	TYLER	HAY	30
39	153	OH	SUMMIT	HAY	596
47	073	TN	HAWKINS	HAY	139
38	003	ND	BARNES	HAY	8,813
16	021	ID	BOUNDARY	GRASSES & LEGUMES TOTALS	1,028
27	055	MN	HOUSTON	HAY	(D)
01	047	AL	DALLAS	SOD	(D)
31	183	NE	WHEELER	HAY	5,869
36	117	NY	WAYNE	HAY	5,374
36	065	NY	ONEIDA	HAY	(D)
48	289	TX	LEON	HAY	30,968
29	005	MO	ATCHISON	HAY	453
01	027	AL	CLAY	HAY	(D)
27	015	MN	BROWN	HAY	40
46	089	SD	MCPHERSON	HAY	25,953
13	031	GA	BULLOCH	HAY	(D)
48	143	TX	ERATH	HAY	8,452
22	005	LA	ASCENSION	HAY	2,194
51	085	VA	HANOVER	SOD	(D)
21	219	KY	TODD	HAY	30
39	005	OH	ASHLAND	HAY	4,521
20	119	KS	MEADE	HAY	2,890
48	149	TX	FAYETTE	HAY	1,020
20	151	KS	PRATT	HAY	14,589
08	065	CO	LAKE	HAY	(D)
42	061	PA	HUNTINGDON	HAY	12,308
39	027	OH	CLINTON	HAY	(D)
32	510	NV	CARSON CITY	HAY	(D)
21	125	KY	LAUREL	HAY	18,280
22	061	LA	LINCOLN	HAY	8,772
29	141	MO	MORGAN	HAY	2,407
49	047	UT	UINTAH	GRASSES & LEGUMES TOTALS	60
30	041	MT	HILL	HAY	22,551
18	085	IN	KOSCIUSKO	HAY	8,603
18	139	IN	RUSH	HAY	1,626
27	081	MN	LINCOLN	HAY	4,266
39	119	OH	MUSKINGUM	HAY	10,121
41	043	OR	LINN	SOD	(D)
48	279	TX	LAMB	HAY	(D)
27	007	MN	BELTRAMI	HAY	(D)
29	111	MO	LEWIS	HAY	2,227
31	061	NE	FRANKLIN	HAY	2,256
04	011	AZ	GREENLEE	HAY	2,985
48	347	TX	NACOGDOCHES	HAY	249
56	031	WY	PLATTE	HAY	14,439
41	005	OR	CLACKAMAS	HAY	1,611
37	011	NC	AVERY	HAY	1,023
41	067	OR	WASHINGTON	GRASSES & LEGUMES TOTALS	3,301
47	089	TN	JEFFERSON	HAY	289
54	041	WV	LEWIS	HAY	68
27	011	MN	BIG STONE	HAY	5,547
27	057	MN	HUBBARD	HAY	614
12	047	FL	HAMILTON	HAY	66
39	143	OH	SANDUSKY	HAY	3,094
46	057	SD	HAMLIN	HAY	4,606
26	165	MI	WEXFORD	HAY	1,491
12	065	FL	JEFFERSON	HAY	6,423
51	069	VA	FREDERICK	HAY	12,897
13	315	GA	WILCOX	HAY	1,270
13	055	GA	CHATTOOGA	HAY	152
35	047	NM	SAN MIGUEL	HAY	2,730
48	419	TX	SHELBY	HAY	15,438
31	155	NE	SAUNDERS	HAY	6,005
18	147	IN	SPENCER	HAY	427
53	077	WA	YAKIMA	HAY	5,661
36	037	NY	GENESEE	SOD	(D)
26	001	MI	ALCONA	HAY	2,685
06	079	CA	SAN LUIS OBISPO	HAY	15,299
19	113	IA	LINN	HAY	(D)
40	045	OK	ELLIS	HAY	4,884
39	083	OH	KNOX	HAY	8,721
40	093	OK	MAJOR	HAY	38,114
08	045	CO	GARFIELD	HAY	26,490
47	079	TN	HENRY	HAY	(D)
38	039	ND	GRIGGS	HAY	11,457
13	305	GA	WAYNE	HAY	(D)
49	037	UT	SAN JUAN	HAY	1,552
48	203	TX	HARRISON	HAY	186
51	111	VA	LUNENBURG	HAY	232
12	093	FL	OKEECHOBEE	HAY	18,191
48	045	TX	BRISCOE	HAY	(D)
39	037	OH	DARKE	HAY	(D)
17	195	IL	WHITESIDE	GRASSES & LEGUMES TOTALS	(D)
06	103	CA	TEHAMA	HAY	2,989
53	047	WA	OKANOGAN	HAY	18,245
48	183	TX	GREGG	HAY	2,346
53	073	WA	WHATCOM	HAY	2,887
20	105	KS	LINCOLN	HAY	4,779
39	057	OH	GREENE	HAY	(D)
31	045	NE	DAWES	HAY	3,101
30	037	MT	GOLDEN VALLEY	HAY	17,083
44	003	RI	KENT	HAY	(D)
48	023	TX	BAYLOR	HAY	6,918
48	339	TX	MONTGOMERY	HAY	529
53	031	WA	JEFFERSON	HAY	104
01	077	AL	LAUDERDALE	HAY	27
21	021	KY	BOYLE	HAY	15,320
20	051	KS	ELLIS	HAY	14,105
37	025	NC	CABARRUS	HAY	10,788
08	063	CO	KIT CARSON	HAY	4,774
13	093	GA	DOOLY	HAY	2,319
13	119	GA	FRANKLIN	SOD	(D)
20	173	KS	SEDGWICK	HAY	132
48	447	TX	THROCKMORTON	HAY	(D)
33	015	NH	ROCKINGHAM	HAY	(D)
30	031	MT	GALLATIN	HAY	36,882
55	023	WI	CRAWFORD	HAY	1,851
42	111	PA	SOMERSET	HAY	(D)
38	025	ND	DUNN	HAY	117,788
37	097	NC	IREDELL	SOD	69
05	109	AR	PIKE	HAY	15,969
27	131	MN	RICE	HAY	(D)
17	013	IL	CALHOUN	HAY	2,727
16	077	ID	POWER	HAY	(D)
06	071	CA	SAN BERNARDINO	GRASSES & LEGUMES TOTALS	(D)
47	187	TN	WILLIAMSON	HAY	29,557
13	057	GA	CHEROKEE	HAY	(D)
17	121	IL	MARION	HAY	(D)
29	125	MO	MARIES	HAY	190
48	507	TX	ZAVALA	HAY	390
21	047	KY	CHRISTIAN	HAY	(D)
46	009	SD	BON HOMME	HAY	901
55	061	WI	KEWAUNEE	HAY	12,619
21	161	KY	MASON	HAY	(D)
36	043	NY	HERKIMER	HAY	9,606
32	015	NV	LANDER	HAY	34,167
55	019	WI	CLARK	HAY	401
30	025	MT	FALLON	HAY	(D)
49	035	UT	SALT LAKE	HAY	612
13	103	GA	EFFINGHAM	GRASSES & LEGUMES TOTALS	(D)
31	093	NE	HOWARD	HAY	913
53	003	WA	ASOTIN	HAY	4,583
36	033	NY	FRANKLIN	HAY	23,190
13	281	GA	TOWNS	HAY	1,444
19	023	IA	BUTLER	HAY	(D)
48	121	TX	DENTON	HAY	35,558
28	135	MS	TALLAHATCHIE	HAY	4,797
48	001	TX	ANDERSON	HAY	1,071
47	009	TN	BLOUNT	HAY	91
30	045	MT	JUDITH BASIN	HAY	10,525
05	039	AR	DALLAS	HAY	2,171
06	047	CA	MERCED	HAY	34,036
39	147	OH	SENECA	HAY	2,343
30	083	MT	RICHLAND	HAY	6,730
48	487	TX	WILBARGER	HAY	(D)
06	039	CA	MADERA	HAY	13,533
42	043	PA	DAUPHIN	HAY	13,170
17	201	IL	WINNEBAGO	HAY	(D)
53	009	WA	CLALLAM	HAY	2,580
12	085	FL	MARTIN	HAY	(D)
56	043	WY	WASHAKIE	HAY	(D)
48	463	TX	UVALDE	HAY	2,595
05	065	AR	IZARD	HAY	23,595
25	017	MA	MIDDLESEX	HAY	607
25	023	MA	PLYMOUTH	HAY	(D)
48	407	TX	SAN JACINTO	HAY	226
44	003	RI	KENT	HAY	(D)
51	063	VA	FLOYD	HAY	1,927
24	021	MD	FREDERICK	HAY	(D)
39	007	OH	ASHTABULA	HAY	9,628
16	083	ID	TWIN FALLS	HAY	59,958
33	015	NH	ROCKINGHAM	HAY	(D)
27	169	MN	WINONA	SOD	(D)
28	085	MS	LINCOLN	HAY	8,386
22	023	LA	CAMERON	HAY	2,271
16	009	ID	BENEWAH	GRASSES & LEGUMES TOTALS	6,900
26	137	MI	OTSEGO	HAY	5
27	125	MN	RED LAKE	HAY	5,777
48	229	TX	HUDSPETH	HAY	9,733
48	193	TX	HAMILTON	HAY	856
55	047	WI	GREEN LAKE	HAY	4,209
39	175	OH	WYANDOT	HAY	631
54	071	WV	PENDLETON	HAY	37
47	167	TN	TIPTON	SOD	135
35	049	NM	SANTA FE	HAY	2,711
13	167	GA	JOHNSON	HAY	(D)
47	151	TN	SCOTT	HAY	81
19	187	IA	WEBSTER	HAY	2,707
26	151	MI	SANILAC	HAY	17,854
47	105	TN	LOUDON	HAY	44
17	189	IL	WASHINGTON	HAY	5,421
48	383	TX	REAGAN	HAY	324
48	075	TX	CHILDRESS	HAY	3,759
48	387	TX	RED RIVER	HAY	47,911
40	151	OK	WOODS	SOD	(D)
40	059	OK	HARPER	GRASSES & LEGUMES TOTALS	(D)
48	439	TX	TARRANT	HAY	5,540
31	165	NE	SIOUX	HAY	31,398
04	021	AZ	PINAL	SOD	(D)
54	041	WV	LEWIS	HAY	505
19	013	IA	BLACK HAWK	HAY	(D)
38	097	ND	TRAILL	HAY	4,692
42	055	PA	FRANKLIN	HAY	(D)
29	125	MO	MARIES	HAY	1,393
21	183	KY	OHIO	HAY	545
55	099	WI	PRICE	HAY	14,062
21	213	KY	SIMPSON	HAY	6,407
31	087	NE	HITCHCOCK	HAY	2,149
12	127	FL	VOLUSIA	HAY	4,649
30	049	MT	LEWIS AND CLARK	HAY	41,074
19	177	IA	VAN BUREN	HAY	(D)
46	075	SD	JONES	HAY	56,116
47	135	TN	PERRY	HAY	3,717
48	085	TX	COLLIN	HAY	27,347
05	051	AR	GARLAND	HAY	5,298
23	007	ME	FRANKLIN	HAY	4
48	085	TX	COLLIN	HAY	283
35	013	NM	DONA ANA	GRASSES & LEGUMES TOTALS	30
46	053	SD	GREGORY	HAY	(D)
51	015	VA	AUGUSTA	HAY	35,259
17	025	IL	CLAY	GRASSES & LEGUMES TOTALS	(D)
20	151	KS	PRATT	HAY	2,105
27	039	MN	DODGE	HAY	67
46	019	SD	BUTTE	HAY	21,917
34	035	NJ	SOMERSET	HAY	7,517
16	033	ID	CLARK	HAY	38,627
05	061	AR	HOWARD	HAY	120
53	049	WA	PACIFIC	HAY	111
45	027	SC	CLARENDON	HAY	5,673
27	029	MN	CLEARWATER	HAY	(D)
30	079	MT	PRAIRIE	HAY	25,327
22	053	LA	JEFFERSON DAVIS	HAY	838
17	191	IL	WAYNE	HAY	(D)
40	153	OK	WOODWARD	HAY	21,984
40	043	OK	DEWEY	HAY	20,150
21	163	KY	MEADE	HAY	(D)
53	013	WA	COLUMBIA	HAY	4,329
18	039	IN	ELKHART	HAY	897
04	003	AZ	COCHISE	HAY	11,107
32	019	NV	LYON	HAY	4,416
39	081	OH	JEFFERSON	HAY	6,740
46	033	SD	CUSTER	HAY	328
08	089	CO	OTERO	HAY	26,189
48	429	TX	STEPHENS	HAY	(D)
48	485	TX	WICHITA	HAY	2,810
48	035	TX	BOSQUE	HAY	181
13	217	GA	NEWTON	HAY	3,951
48	117	TX	DEAF SMITH	HAY	(D)
19	049	IA	DALLAS	HAY	8
04	001	AZ	APACHE	GRASSES & LEGUMES TOTALS	92
05	031	AR	CRAIGHEAD	HAY	516
27	165	MN	WATONWAN	HAY	995
40	079	OK	LEFLORE	HAY	699
53	013	WA	COLUMBIA	HAY	2,014
19	127	IA	MARSHALL	HAY	1,574
39	067	OH	HARRISON	HAY	(D)
48	255	TX	KARNES	HAY	(D)
29	087	MO	HOLT	HAY	1,442
54	023	WV	GRANT	HAY	12,992
48	185	TX	GRIMES	HAY	5,346
51	003	VA	ALBEMARLE	HAY	(D)
47	161	TN	STEWART	HAY	46
08	055	CO	HUERFANO	HAY	2,509
28	157	MS	WILKINSON	HAY	1,905
31	041	NE	CUSTER	HAY	51,580
29	151	MO	OSAGE	HAY	44,181
46	079	SD	LAKE	HAY	6,116
37	107	NC	LENOIR	HAY	2,522
39	013	OH	BELMONT	HAY	8,400
29	023	MO	BUTLER	HAY	(D)
05	109	AR	PIKE	HAY	20
41	023	OR	GRANT	HAY	28,264
27	147	MN	STEELE	HAY	38
48	505	TX	ZAPATA	HAY	347
22	031	LA	DE SOTO	HAY	27,469
46	109	SD	ROBERTS	HAY	21,583
06	067	CA	SACRAMENTO	HAY	5,452
40	101	OK	MUSKOGEE	HAY	89,563
40	113	OK	OSAGE	HAY	(D)
37	043	NC	CLAY	HAY	(D)
40	073	OK	KINGFISHER	HAY	2,023
53	039	WA	KLICKITAT	HAY	25,391
40	051	OK	GRADY	HAY	7,445
12	071	FL	LEE	HAY	2,831
51	179	VA	STAFFORD	HAY	1,745
08	115	CO	SEDGWICK	HAY	(D)
13	235	GA	PULASKI	HAY	2,542
51	101	VA	KING WILLIAM	SOD	(D)
45	005	SC	ALLENDALE	HAY	(D)
48	137	TX	EDWARDS	HAY	(D)
25	023	MA	PLYMOUTH	HAY	1,710
54	035	WV	JACKSON	HAY	55
27	021	MN	CASS	HAY	31,831
05	095	AR	MONROE	HAY	297
13	005	GA	BACON	HAY	6,857
48	049	TX	BROWN	HAY	(D)
48	027	TX	BELL	HAY	851
17	193	IL	WHITE	HAY	(D)
01	117	AL	SHELBY	HAY	211
35	013	NM	DONA ANA	HAY	11,474
08	089	CO	OTERO	HAY	3,180
39	057	OH	GREENE	HAY	1,873
29	005	MO	ATCHISON	HAY	3,916
19	145	IA	PAGE	HAY	6,998
48	485	TX	WICHITA	HAY	11,299
20	171	KS	SCOTT	HAY	(D)
04	025	AZ	YAVAPAI	HAY	1,447
53	009	WA	CLALLAM	HAY	607
34	019	NJ	HUNTERDON	HAY	22,316
01	023	AL	CHOCTAW	HAY	(D)
56	041	WY	UINTA	HAY	40,542
01	079	AL	LAWRENCE	HAY	18,147
13	007	GA	BAKER	HAY	201
39	055	OH	GEAUGA	HAY	3,615
53	073	WA	WHATCOM	HAY	468
20	095	KS	KINGMAN	HAY	18,561
21	061	KY	EDMONSON	HAY	(D)
27	027	MN	CLAY	HAY	(D)
20	099	KS	LABETTE	HAY	(D)
16	073	ID	OWYHEE	HAY	15,197
40	035	OK	CRAIG	HAY	64,839
18	171	IN	WARREN	HAY	1,594
01	079	AL	LAWRENCE	SOD	(D)
19	123	IA	MAHASKA	HAY	7,349
